HUCId,MapDate,HUC,HUCLevel,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
03090202,20001010,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2000-10-10,2000-10-16,1
03090202,20001003,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2000-10-03,2000-10-09,1
03090202,20000926,Everglades,8,63.94,36.06,0.00,0.00,0.00,0.00,2000-09-26,2000-10-02,1
03090202,20000919,Everglades,8,63.94,36.06,0.00,0.00,0.00,0.00,2000-09-19,2000-09-25,1
03090202,20000912,Everglades,8,56.08,43.92,0.00,0.00,0.00,0.00,2000-09-12,2000-09-18,1
03090202,20000905,Everglades,8,56.08,43.92,0.00,0.00,0.00,0.00,2000-09-05,2000-09-11,1
03090202,20000829,Everglades,8,56.08,43.92,0.00,0.00,0.00,0.00,2000-08-29,2000-09-04,1
03090202,20000822,Everglades,8,45.30,54.70,0.00,0.00,0.00,0.00,2000-08-22,2000-08-28,1
03090202,20000815,Everglades,8,45.30,54.70,0.00,0.00,0.00,0.00,2000-08-15,2000-08-21,1
03090202,20000808,Everglades,8,45.29,54.71,0.00,0.00,0.00,0.00,2000-08-08,2000-08-14,1
03090202,20000801,Everglades,8,38.70,61.30,0.00,0.00,0.00,0.00,2000-08-01,2000-08-07,1
03090202,20000725,Everglades,8,38.70,61.30,6.46,0.00,0.00,0.00,2000-07-25,2000-07-31,1
03090202,20000718,Everglades,8,20.70,79.30,37.62,0.00,0.00,0.00,2000-07-18,2000-07-24,1
03090202,20000711,Everglades,8,28.73,71.27,37.62,0.00,0.00,0.00,2000-07-11,2000-07-17,1
03090202,20000704,Everglades,8,0.00,100.00,37.62,0.00,0.00,0.00,2000-07-04,2000-07-10,1
03090202,20000627,Everglades,8,0.00,100.00,78.30,12.14,0.00,0.00,2000-06-27,2000-07-03,1
03090202,20000620,Everglades,8,64.70,35.30,9.93,0.00,0.00,0.00,2000-06-20,2000-06-26,1
03090202,20000613,Everglades,8,63.99,36.01,9.93,0.00,0.00,0.00,2000-06-13,2000-06-19,1
03090202,20000606,Everglades,8,0.00,100.00,55.26,0.00,0.00,0.00,2000-06-06,2000-06-12,1
03090202,20000530,Everglades,8,0.00,100.00,100.00,0.00,0.00,0.00,2000-05-30,2000-06-05,1
03090202,20000523,Everglades,8,14.51,85.49,35.35,0.00,0.00,0.00,2000-05-23,2000-05-29,1
03090202,20000516,Everglades,8,61.59,38.41,10.18,0.00,0.00,0.00,2000-05-16,2000-05-22,1
03090202,20000509,Everglades,8,61.59,38.41,10.18,0.00,0.00,0.00,2000-05-09,2000-05-15,1
03090202,20000502,Everglades,8,64.07,35.93,8.96,0.00,0.00,0.00,2000-05-02,2000-05-08,1
03090202,20000425,Everglades,8,64.07,35.93,8.48,0.00,0.00,0.00,2000-04-25,2000-05-01,1
03090202,20000418,Everglades,8,60.11,39.89,8.87,0.00,0.00,0.00,2000-04-18,2000-04-24,1
03090202,20000411,Everglades,8,0.00,100.00,11.24,0.00,0.00,0.00,2000-04-11,2000-04-17,1
03090202,20000404,Everglades,8,0.00,100.00,27.29,0.38,0.00,0.00,2000-04-04,2000-04-10,1
03090202,20000328,Everglades,8,0.00,100.00,10.33,0.00,0.00,0.00,2000-03-28,2000-04-03,1
03090202,20000321,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2000-03-21,2000-03-27,1
03090202,20000314,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2000-03-14,2000-03-20,1
03090202,20000307,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2000-03-07,2000-03-13,1
03090202,20000229,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2000-02-29,2000-03-06,1
03090202,20000222,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2000-02-22,2000-02-28,1
03090202,20000215,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2000-02-15,2000-02-21,1
03090202,20000208,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2000-02-08,2000-02-14,1
03090202,20000201,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2000-02-01,2000-02-07,1
03090202,20000125,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2000-01-25,2000-01-31,1
03090202,20000118,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2000-01-18,2000-01-24,1
03090202,20000111,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2000-01-11,2000-01-17,1
03090202,20000104,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2000-01-04,2000-01-10,1
